"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","recordedByIDs.type","recordedByIDs.value","occurrenceRemarks","identifiedByIDs.type","identifiedByIDs.value","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","individualCount","sex","establishmentMeans","continent","institutionID","dynamicProperties","county","identificationVerificationStatus","language","type","locationAccordingTo","preparations","identifiedBy","georeferencedDate","higherGeography","nomenclaturalCode","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","endDayOfYear","locality","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","higherClassification","georeferenceSources","identificationRemarks","lifeStage","recordNumber","georeferenceRemarks","disposition","fieldNotes","vernacularName","taxonRemarks","ownerInstitutionCode","bibliographicCitation","elevation","elevationAccuracy","municipality","projectId","coordinatePrecision","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","occurrenceStatus","startDayOfYear","depth","depthAccuracy","behavior","habitat","eventRemarks","datasetID"
"2574224025","Chrysocyon brachyurus (Illiger, 1815)",-20.382042,-46.539946,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:38:05.517+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2020-02-23T10:11:17",30490,"Minas Gerais",2020,2,19,"2020-02-19T20:07:00","2020-02-26T21:08:22.000+0000","2020-04-29T02:38:05.517+0000","https://www.inaturalist.org/observations/39080742","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Márcia Cristina Martins da Silva","39080742","marcia_martins","Coordinate uncertainty increased to 30490m to protect threatened taxon","2020-02-19 8:07:00 PM BRT","iNaturalist research-grade observations","2574224025","Observations","Minas Gerais, BR","https://www.inaturalist.org/observations/39080742","42091","39080742","Márcia Cristina Martins da Silva","https://www.inaturalist.org/observations/39080742","iNaturalist","© Márcia Cristina Martins da Silva some rights reserved","23:07:00Z","88062897","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609126875","Chrysocyon brachyurus (Illiger, 1815)",-21.899396,-47.938028,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:38:30.091+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2020-04-20T14:59:25",30338,"São Paulo",2020,4,19,"2020-04-19T18:03:04","2020-04-23T18:59:58.000+0000","2020-04-29T02:38:30.091+0000","https://www.inaturalist.org/observations/42670124","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Márcia Cristina Martins da Silva","42670124","marcia_martins","Coordinate uncertainty increased to 30338m to protect threatened taxon","2020-04-19 6:03:04 PM GMT-03:00","iNaturalist research-grade observations","2609126875","Observations","São Paulo, BR","https://www.inaturalist.org/observations/42670124","42091","42670124","Márcia Cristina Martins da Silva","https://www.inaturalist.org/observations/42670124","iNaturalist","© Márcia Cristina Martins da Silva some rights reserved","21:03:04Z","96535178","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294563671","Chrysocyon brachyurus (Illiger, 1815)",-15.953675,-47.908812,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:18.972+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-07-18T17:55:19",30855,"Distrito Federal",2019,1,13,"2019-01-13T18:59:00","2019-10-09T13:08:04.000+0000","2020-04-29T02:37:18.972+0000","https://www.inaturalist.org/observations/29067505","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Daniel Branch","29067505","danielbranch94","Coordinate uncertainty increased to 30855m to protect threatened taxon","2019/01/13 6:59 PM GMT","iNaturalist research-grade observations","2294563671","Observations","Brazil","https://www.inaturalist.org/observations/29067505","42091","29067505","Daniel Branch","https://www.inaturalist.org/observations/29067505","iNaturalist","© Daniel Branch some rights reserved","18:59:00Z","63160196","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350307864","Chrysocyon brachyurus (Illiger, 1815)",-26.741149,-59.773029,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:49.748+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-05-14T13:01:00",29822,"Chaco",2019,1,30,"2019-01-30T00:00:00","2019-08-12T21:20:18.000+0000","2020-04-29T02:37:49.748+0000","https://www.inaturalist.org/observations/25105639","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Eduardo Luis Beltrocco","25105639","elbeltrocco","Coordinate uncertainty increased to 29822m to protect threatened taxon","2019/01/30 6:35 PM -03","iNaturalist research-grade observations","2350307864","Observations","Chaco, AR","https://www.inaturalist.org/observations/25105639","42091","25105639","Eduardo Luis Beltrocco","https://www.inaturalist.org/observations/25105639","iNaturalist","© Eduardo Luis Beltrocco some rights reserved",NA,"55029239","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012956852","Chrysocyon brachyurus (Illiger, 1815)",-15.982772,-47.854287,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:46.408+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-03-07T16:14:37",30855,"Distrito Federal",2019,2,27,"2019-02-27T09:28:40","2019-03-07T16:14:37.000+0000","2020-04-29T02:37:46.408+0000","https://www.inaturalist.org/observations/20802512","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR",NA,"none","Brazil","Onildo João Marini Filho","20802512","onildo_marini","Coordinate uncertainty increased to 30855m to protect threatened taxon","Wed Feb 27 2019 09:28:40 GMT-0300 (GMT-3)","iNaturalist research-grade observations","2012956852","Observations","Brazil","https://www.inaturalist.org/observations/20802512","42091","20802512","Onildo João Marini Filho","https://www.inaturalist.org/observations/20802512","iNaturalist","© Onildo João Marini Filho some rights reserved","12:28:40Z","46852291","Chrysocyon brachyurus (Illiger, 1815)","ORCID","https://orcid.org/0000-0003-4857-0865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244233458","Chrysocyon brachyurus (Illiger, 1815)",-20.338453,-46.433753,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:18.414+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-05-17T20:17:01",30490,"Minas Gerais",2019,3,5,"2019-03-05T17:12:59","2019-05-24T06:37:44.000+0000","2020-04-29T02:37:18.414+0000","https://www.inaturalist.org/observations/25278308","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Márcia Cristina Martins da Silva","25278308","marcia_martins","Coordinate uncertainty increased to 30490m to protect threatened taxon","2019-03-05 5:12:59 PM BRT","iNaturalist research-grade observations","2244233458","Observations","Minas Gerais, BR","https://www.inaturalist.org/observations/25278308","42091","25278308","Márcia Cristina Martins da Silva","https://www.inaturalist.org/observations/25278308","iNaturalist","© Márcia Cristina Martins da Silva some rights reserved","20:12:59Z","55401534","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Animal avistado pela manhã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236883704","Chrysocyon brachyurus (Illiger, 1815)",-14.963383,-45.939742,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:10.491+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-04-15T14:19:15",30927,"Bahia",2019,4,14,"2019-04-14T00:00:00","2019-05-24T06:37:52.000+0000","2020-04-29T02:37:10.491+0000","https://www.inaturalist.org/observations/22512825","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","andrenatale","22512825","andrenatale","Coordinate uncertainty increased to 30927m to protect threatened taxon","2019/04/14 8:36 AM -03","iNaturalist research-grade observations","2236883704","Observations","Bahia, BR","https://www.inaturalist.org/observations/22512825","42091","22512825","andrenatale","https://www.inaturalist.org/observations/22512825","iNaturalist","© andrenatale some rights reserved",NA,"50197699","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Fazenda Trijunção",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456557265","Chrysocyon brachyurus (Illiger, 1815)",-31.339131,-60.647819,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:38:35.831+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-11-11T12:35:31",29252,"Santa Fe",2019,4,2,"2019-04-02T10:01:06","2020-01-11T16:46:31.000+0000","2020-04-29T02:38:35.831+0000","https://www.inaturalist.org/observations/35567270","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Pablo H Capovilla","35567270","pablohcapovilla","Coordinate uncertainty increased to 29252m to protect threatened taxon","2019-04-02 10:01:06 AM GMT-03:00","iNaturalist research-grade observations","2456557265","Observations","La Capital, AR-SF, AR","https://www.inaturalist.org/observations/35567270","42091","35567270","Pablo H Capovilla","https://www.inaturalist.org/observations/35567270","iNaturalist","© Pablo H Capovilla some rights reserved","13:01:06Z","77409523","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563441036","Chrysocyon brachyurus (Illiger, 1815)",-15.982656,-47.866825,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:10.109+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-04-05T12:23:47",30855,"Distrito Federal",2019,4,5,"2019-04-05T09:22:00","2020-01-20T12:02:59.000+0000","2020-04-29T02:37:10.109+0000","https://www.inaturalist.org/observations/22020795","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR",NA,NA,"Brazil","Onildo João Marini Filho","22020795","onildo_marini","Coordinate uncertainty increased to 30855m to protect threatened taxon","Fri Apr 05 2019 09:22:00 GMT-0300 (GMT-3)","iNaturalist research-grade observations","2563441036","Observations","Brazil","https://www.inaturalist.org/observations/22020795","42091","22020795","Onildo João Marini Filho","https://www.inaturalist.org/observations/22020795","iNaturalist","© Onildo João Marini Filho some rights reserved","12:22:00Z","49178364","Chrysocyon brachyurus (Illiger, 1815)","ORCID","https://orcid.org/0000-0003-4857-0865",NA,"ORCID","https://orcid.org/0000-0003-4857-0865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244223134","Chrysocyon brachyurus (Illiger, 1815)",-15.634747,-47.973171,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:25.427+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-05-16T14:10:36",30870,"Distrito Federal",2019,5,16,"2019-05-16T11:09:07","2019-07-29T18:27:20.000+0000","2020-04-29T02:37:25.427+0000","https://www.inaturalist.org/observations/25212093","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR",NA,NA,"Brazil","Onildo João Marini Filho","25212093","onildo_marini","Coordinate uncertainty increased to 30870m to protect threatened taxon","Thu May 16 2019 11:09:07 GMT-0300 (GMT-3)","iNaturalist research-grade observations","2244223134","Observations","Brazil","https://www.inaturalist.org/observations/25212093","42091","25212093","Onildo João Marini Filho","https://www.inaturalist.org/observations/25212093","iNaturalist","© Onildo João Marini Filho some rights reserved","14:09:07Z","55260079","Chrysocyon brachyurus (Illiger, 1815)","ORCID","https://orcid.org/0000-0003-4857-0865",NA,"ORCID","https://orcid.org/0000-0003-4857-0865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465173503","Chrysocyon brachyurus (Illiger, 1815)",-30.485145,-61.145243,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:57.696+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-11-11T18:59:58",29356,"Santa Fe",2019,6,22,"2019-06-22T11:53:00","2019-11-30T23:41:51.000+0000","2020-04-29T02:37:57.696+0000","https://www.inaturalist.org/observations/35578564","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Pablo H Capovilla","35578564","pablohcapovilla","Coordinate uncertainty increased to 29356m to protect threatened taxon","2019/06/22 11:53 AM -0300","iNaturalist research-grade observations","2465173503","Observations","San Cristóbal, AR-SF, AR","https://www.inaturalist.org/observations/35578564","42091","35578564","Pablo H Capovilla","https://www.inaturalist.org/observations/35578564","iNaturalist","© Pablo H Capovilla some rights reserved","14:53:00Z","77443714","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518008477","Chrysocyon brachyurus (Illiger, 1815)",-22.135975,-46.729265,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:25.201+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-12-08T00:59:10",30318,"São Paulo",2019,7,14,"2019-07-14T17:40:00","2020-02-27T19:19:31.000+0000","2020-04-29T02:37:25.201+0000","https://www.inaturalist.org/observations/36452389","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Jean Carlo Mari Fanton","36452389","jeancmf","Coordinate uncertainty increased to 30318m to protect threatened taxon","2019/07/14 5:40 PM -0300","iNaturalist research-grade observations","2518008477","Observations","São Paulo, BR","https://www.inaturalist.org/observations/36452389","42091","36452389","Jean Carlo Mari Fanton","https://www.inaturalist.org/observations/36452389","iNaturalist","© Jean Carlo Mari Fanton some rights reserved","20:40:00Z","79981602","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Comendo abacate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518012570","Chrysocyon brachyurus (Illiger, 1815)",-22.112693,-46.690856,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:23.056+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-12-08T00:59:13",30318,"São Paulo",2019,7,14,"2019-07-14T17:40:00","2020-03-16T19:09:13.000+0000","2020-04-29T02:37:23.056+0000","https://www.inaturalist.org/observations/36452394","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Jean Carlo Mari Fanton","36452394","jeancmf","Coordinate uncertainty increased to 30318m to protect threatened taxon","2019/07/14 5:40 PM -0300","iNaturalist research-grade observations","2518012570","Observations","São Paulo, BR","https://www.inaturalist.org/observations/36452394","42091","36452394","Jean Carlo Mari Fanton","https://www.inaturalist.org/observations/36452394","iNaturalist","© Jean Carlo Mari Fanton some rights reserved","20:40:00Z","79981610","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Comendo abacate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518016577","Chrysocyon brachyurus (Illiger, 1815)",-22.096725,-46.629394,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-29T01:20:22.928+0000","2020-04-29T02:37:18.601+0000",212,"none","HUMAN_OBSERVATION",2434450,1,44,359,732,9701,2434449,2434450,2434450,"Chrysocyon brachyurus (Illiger, 1815)","Animalia","Chordata","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Chrysocyon","brachyurus","SPECIES","ACCEPTED","2019-12-08T00:59:11",30318,"São Paulo",2019,7,14,"2019-07-14T17:39:00","2020-02-27T19:18:45.000+0000","2020-04-29T02:37:18.601+0000","https://www.inaturalist.org/observations/36452391","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Jean Carlo Mari Fanton","36452391","jeancmf","Coordinate uncertainty increased to 30318m to protect threatened taxon","2019/07/14 5:39 PM -0300","iNaturalist research-grade observations","2518016577","Observations","São Paulo, BR","https://www.inaturalist.org/observations/36452391","42091","36452391","Jean Carlo Mari Fanton","https://www.inaturalist.org/observations/36452391","iNaturalist","© Jean Carlo Mari Fanton some rights reserved","20:39:00Z","79981604","Chrysocyon brachyurus (Illiger, 1815)",NA,NA,"Comendo abacate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
