"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","collectionCode","verbatimLocality","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","locality","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","depth","depthAccuracy","continent","higherGeography","coordinatePrecision","county","preparations","otherCatalogNumbers","individualCount","sex","recordNumber","institutionID","endDayOfYear","type","startDayOfYear","higherClassification","establishmentMeans","nomenclaturalCode","language","occurrenceStatus","accessRights","georeferenceProtocol","fieldNumber","locationRemarks","organismID","ownerInstitutionCode","datasetID","collectionID","dynamicProperties","disposition","identifiedBy","verbatimCoordinateSystem","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferencedDate","georeferencedBy","georeferenceVerificationStatus","previousIdentifications","identificationQualifier","georeferenceSources"
"2580097814","Blastocerus dichotomus (Illiger, 1815)",-28.568518,-57.251311,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:52.163+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2020-03-18T20:47:47",29607,"Corrientes",2020,3,11,"2020-03-11T19:20:00","2020-03-18T21:52:19.000+0000","2020-04-07T15:16:52.163+0000","https://www.inaturalist.org/observations/40199212","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","gabrielceledon","40199212","gabrielceledon","Coordinate uncertainty increased to 29607m to protect threatened taxon","2020/03/11 7:20 PM -0300","iNaturalist research-grade observations","Observations","San Martín, AR-CN, AR","2580097814","https://www.inaturalist.org/observations/40199212","42228","gabrielceledon","40199212","https://www.inaturalist.org/observations/40199212","iNaturalist","© gabrielceledon some rights reserved","22:20:00Z","90940190","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311330911","Blastocerus dichotomus (Illiger, 1815)",-28.568789,-57.260203,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:34.765+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-07-27T03:02:55",29607,"Corrientes",2019,7,15,"2019-07-15T00:00:00","2019-07-29T12:34:41.000+0000","2020-04-07T15:16:34.765+0000","https://www.inaturalist.org/observations/29616494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Pablo","29616494","pablo_jusim","Coordinate uncertainty increased to 29607m to protect threatened taxon","2019/07/15 5:00 PM -03","iNaturalist research-grade observations","Observations","Corrientes, AR","2311330911","https://www.inaturalist.org/observations/29616494","42228","Pablo","29616494","https://www.inaturalist.org/observations/29616494","iNaturalist","© Pablo some rights reserved",NA,"64280170","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366101009","Blastocerus dichotomus (Illiger, 1815)",-16.564402,-56.674392,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:47.983+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-08-19T14:54:47",30810,"Mato Grosso",2019,7,31,"2019-07-31T16:55:00","2019-08-19T21:17:01.000+0000","2020-04-07T15:13:47.983+0000","https://www.inaturalist.org/observations/31120423","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Millie Basden","31120423","milliebasden","Coordinate uncertainty increased to 30810m to protect threatened taxon","2019/07/31 4:55 PM","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2366101009","https://www.inaturalist.org/observations/31120423","42228","Millie Basden","31120423","https://www.inaturalist.org/observations/31120423","iNaturalist","© Millie Basden some rights reserved","23:55:00Z","67441272","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366109809","Blastocerus dichotomus (Illiger, 1815)",-16.473673,-56.778356,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:30.006+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-08-19T23:10:52",30810,"Mato Grosso",2019,8,1,"2019-08-01T07:29:00","2019-08-20T05:53:37.000+0000","2020-04-07T15:16:30.006+0000","https://www.inaturalist.org/observations/31146121","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Millie Basden","31146121","milliebasden","Coordinate uncertainty increased to 30810m to protect threatened taxon","2019/08/01 7:29 AM PDT","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2366109809","https://www.inaturalist.org/observations/31146121","42228","Millie Basden","31146121","https://www.inaturalist.org/observations/31146121","iNaturalist","© Millie Basden some rights reserved","14:29:00Z","67503245","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366112028","Blastocerus dichotomus (Illiger, 1815)",-16.671695,-56.849724,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:48.606+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-08-20T01:46:34",30795,"Mato Grosso",2019,8,1,"2019-08-01T17:43:00","2019-08-20T05:43:25.000+0000","2020-04-07T15:13:48.606+0000","https://www.inaturalist.org/observations/31153417","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Millie Basden","31153417","milliebasden","Coordinate uncertainty increased to 30795m to protect threatened taxon","2019/08/01 5:43 PM","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2366112028","https://www.inaturalist.org/observations/31153417","42228","Millie Basden","31153417","https://www.inaturalist.org/observations/31153417","iNaturalist","© Millie Basden some rights reserved","00:43:00Z","67518298","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429328870","Blastocerus dichotomus (Illiger, 1815)",-20.012107,-56.623003,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:52.401+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-10-01T22:19:42",30508,"Mato Grosso do Sul",2019,8,5,"2019-08-05T12:09:25","2019-10-01T22:19:42.000+0000","2020-04-07T15:13:52.401+0000","https://www.inaturalist.org/observations/33687386","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Melissa","33687386","melissa_audine","Coordinate uncertainty increased to 30508m to protect threatened taxon","Mon Aug 05 2019 12:09:25 GMT-0700 (PDT)","iNaturalist research-grade observations","Observations","Miranda, BR-MS, BR","2429328870","https://www.inaturalist.org/observations/33687386","42228","Melissa","33687386","https://www.inaturalist.org/observations/33687386","iNaturalist","© Melissa some rights reserved","19:09:25Z","73010545","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456547329","Blastocerus dichotomus (Illiger, 1815)",-16.651737,-56.843121,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:52.618+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-11-10T17:13:39",30795,"Mato Grosso",2019,8,26,"2019-08-26T08:20:23","2019-11-10T17:31:13.000+0000","2020-04-07T15:13:52.618+0000","https://www.inaturalist.org/observations/35534007","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Allan Hopkins","35534007","hoppy1951","Coordinate uncertainty increased to 30795m to protect threatened taxon","2019-08-26 08:20:23","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2456547329","https://www.inaturalist.org/observations/35534007","42228","Allan Hopkins","35534007","https://www.inaturalist.org/observations/35534007","iNaturalist","© Allan Hopkins some rights reserved","12:20:23Z","77328327","Blastocerus dichotomus (Illiger, 1815)","Female. Rio Claro, Transpantaneira, Pantanal, Mato Grosso, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456558518","Blastocerus dichotomus (Illiger, 1815)",-16.831073,-56.816342,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:14:20.315+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-11-11T17:47:41",30780,"Mato Grosso",2019,8,26,"2019-08-26T08:51:11","2019-11-11T18:48:05.000+0000","2020-04-07T15:14:20.315+0000","https://www.inaturalist.org/observations/35575545","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Allan Hopkins","35575545","hoppy1951","Coordinate uncertainty increased to 30780m to protect threatened taxon","2019-08-26 08:51:11","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2456558518","https://www.inaturalist.org/observations/35575545","42228","Allan Hopkins","35575545","https://www.inaturalist.org/observations/35575545","iNaturalist","© Allan Hopkins some rights reserved","12:51:11Z","77437032","Blastocerus dichotomus (Illiger, 1815)","Male. Carandá Fundo, Transpantaneira, Pantanal, Mato Grosso, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2576340977","Blastocerus dichotomus (Illiger, 1815)",-16.693246,-56.988329,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:14:37.174+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2020-02-25T18:14:57",30795,"Mato Grosso",2019,8,1,"2019-08-01T16:39:00","2020-02-25T21:02:54.000+0000","2020-04-07T15:14:37.174+0000","https://www.inaturalist.org/observations/39212794","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","docprt","39212794","docprt","Coordinate uncertainty increased to 30795m to protect threatened taxon","2019/08/01 4:39 PM PDT","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2576340977","https://www.inaturalist.org/observations/39212794","42228","docprt","39212794","https://www.inaturalist.org/observations/39212794","iNaturalist","© docprt some rights reserved","23:39:00Z","88376639","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447954785","Blastocerus dichotomus (Illiger, 1815)",-16.729661,-56.948996,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:17:38.740+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-10-27T10:50:18",30795,"Mato Grosso",2019,10,11,"2019-10-11T09:59:00","2019-10-27T12:08:58.000+0000","2020-04-07T15:17:38.740+0000","https://www.inaturalist.org/observations/34953463","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Eric Carpenter","34953463","ecarpe","Coordinate uncertainty increased to 30795m to protect threatened taxon","2019/10/11 9:59 AM CDT","iNaturalist research-grade observations","Observations","Poconé, BR-MT, BR","2447954785","https://www.inaturalist.org/observations/34953463","42228","Eric Carpenter","34953463","https://www.inaturalist.org/observations/34953463","iNaturalist","© Eric Carpenter some rights reserved","14:59:00Z","75877655","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465251506","Blastocerus dichotomus (Illiger, 1815)",-22.836921,-53.685436,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:54.653+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-12-07T21:22:51",30237,"Mato Grosso do Sul",2019,10,18,"2019-10-18T13:19:02","2019-12-07T22:50:50.000+0000","2020-04-07T15:13:54.653+0000","https://www.inaturalist.org/observations/34574865","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Mammalia","BR","none","none","Brazil","Ben Phalan","34574865","deboas","Coordinate uncertainty increased to 30237m to protect threatened taxon","Fri Oct 18 2019 13:19:02 GMT-0400 (GMT-4)","iNaturalist research-grade observations","Observations","Mato Grosso do Sul, BR","2465251506","https://www.inaturalist.org/observations/34574865","42228","Ben Phalan","34574865","https://www.inaturalist.org/observations/34574865","iNaturalist","By Ben Phalan no rights reserved","16:19:02Z","79965194","Blastocerus dichotomus (Illiger, 1815)","Location of spoonbills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540834450","Blastocerus dichotomus (Illiger, 1815)",-28.320455,-57.294814,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:35.796+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-12-20T06:11:25",121343,"Corrientes",2019,11,10,"2019-11-10T08:41:00","2020-01-10T20:52:26.000+0000","2020-04-07T15:16:35.796+0000","https://www.inaturalist.org/observations/36793803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Gustavo Fernando Brahamian","36793803","avutardafuriosa","Coordinate uncertainty increased to 121343m to protect threatened taxon","2019/11/10 8:41 AM -0300","iNaturalist research-grade observations","Observations","Corrientes, AR","2540834450","https://www.inaturalist.org/observations/36793803","42228","Gustavo Fernando Brahamian","36793803","https://www.inaturalist.org/observations/36793803","iNaturalist","© Gustavo Fernando Brahamian some rights reserved","11:41:00Z","81075690","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550045997","Blastocerus dichotomus (Illiger, 1815)",-28.330718,-57.241723,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:57.076+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2020-01-03T13:51:55",121343,"Corrientes",2018,1,7,"2018-01-07T02:15:00","2020-01-03T21:30:39.000+0000","2020-04-07T15:13:57.076+0000","https://www.inaturalist.org/observations/37224992","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","vivipl","37224992","vivipl","Coordinate uncertainty increased to 121343m to protect threatened taxon","2018/01/07 2:15 AM SST","iNaturalist research-grade observations","Observations","Corrientes, AR","2550045997","https://www.inaturalist.org/observations/37224992","42228","vivipl","37224992","https://www.inaturalist.org/observations/37224992","iNaturalist","© vivipl some rights reserved","12:15:00Z","82430252","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540772950","Blastocerus dichotomus (Illiger, 1815)",-28.954282,-57.756474,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:16:55.912+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-12-22T21:26:13",42410,"Corrientes",2018,2,10,"2018-02-10T18:11:00","2020-01-10T20:38:18.000+0000","2020-04-07T15:16:55.912+0000","https://www.inaturalist.org/observations/36864271","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","Gustavo Fernando Brahamian","36864271","avutardafuriosa","Coordinate uncertainty increased to 42410m to protect threatened taxon","2018/02/10 6:11 PM -0300","iNaturalist research-grade observations","Observations","Mercedes, AR-CN, AR","2540772950","https://www.inaturalist.org/observations/36864271","42228","Gustavo Fernando Brahamian","36864271","https://www.inaturalist.org/observations/36864271","iNaturalist","© Gustavo Fernando Brahamian some rights reserved","21:11:00Z","81294921","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242851255","Blastocerus dichotomus (Illiger, 1815)",-28.610812,-57.416846,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-04-07T13:49:55.015+0000","2020-04-07T15:13:41.555+0000",209,"none","HUMAN_OBSERVATION",2440963,1,44,359,731,5298,7875486,2440963,2440963,"Blastocerus dichotomus (Illiger, 1815)","Animalia","Chordata","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus","Blastocerus","dichotomus","SPECIES","ACCEPTED","2019-05-05T17:39:26",29582,"Corrientes",2018,5,22,"2018-05-22T00:00:00","2019-05-05T18:23:55.000+0000","2020-04-07T15:13:41.555+0000","https://www.inaturalist.org/observations/24603717","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","AR","none","none","Argentina","W. Ezequiel Condorí","24603717","ezequielcondori","Coordinate uncertainty increased to 29582m to protect threatened taxon","2018/05/22 2:06 PM -03","iNaturalist research-grade observations","Observations","Corrientes, AR","2242851255","https://www.inaturalist.org/observations/24603717","42228","W. Ezequiel Condorí","24603717","https://www.inaturalist.org/observations/24603717","iNaturalist","© W. Ezequiel Condorí some rights reserved",NA,"53875814","Blastocerus dichotomus (Illiger, 1815)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
